,t,V
79353,3.96765,-39.231667020057664
79354,3.9677,-39.2316664717406
79355,3.96775,-39.231665966870416
79356,3.9678,-39.23166550203488
79357,3.96785,-39.231665074990104
79358,3.9679,-39.23166468212013
79359,3.96795,-39.23166432031634
79360,3.968,-39.23166398709146
79361,3.96805,-39.23166367991703
79362,3.9681,-39.23166339689786
79363,3.96815,-39.231663136313585
79364,3.9682,-39.231662896457266
79365,3.96825,-39.23166267571461
79366,3.9683,-39.23166247258445
79367,3.96835,-39.23166228607944
79368,3.9684,-39.23166211460865
79369,3.96845,-39.23166195680438
79370,3.9685,-39.23166181157237
79371,3.96855,-39.231661677800204
79372,3.9686,-39.231661554654046
79373,3.96865,-39.231661441377
79374,3.9687,-39.23166133721811
79375,3.96875,-39.231661241467236
79376,3.9688,-39.23166115346371
79377,3.96885,-39.23166107277321
79378,3.9689,-39.231660998695794
79379,3.96895,-39.231660930629744
79380,3.969,-39.23166086809368
79381,3.96905,-39.231660810598115
79382,3.9691,-39.231660757776254
79383,3.96915,-39.23166070929494
